Date : 2026-05-04 09:12:39
Directory : /home/developer/projects/open-navigator
Total : 626 files,  179567 codes, 21013 comments, 33379 blanks, all 233959 lines

Languages
+--------------------+------------+------------+------------+------------+------------+
| language           | files      | code       | comment    | blank      | total      |
| api/static/assets                                                                                          |          2 |        204 |          0 |          4 |        208 |
| config                                                                                                     |          2 |         79 |         23 |         24 |        126 |
| databricks                                                                                                 |          5 |      1,187 |        604 |        220 |      2,011 |
| databricks (Files)                                                                                         |          4 |      1,135 |        342 |        204 |      1,681 |
| databricks/notebooks                                                                                       |          1 |         52 |        262 |         16 |        330 |
| docs                                                                                                       |         54 |     14,221 |          0 |      4,736 |     18,957 |
| examples                                                                                                   |          1 |        365 |          0 |        114 |        479 |
| extraction                                                                                                 |          6 |      1,615 |        795 |        330 |      2,740 |
| frontend                                                                                                   |         85 |     42,438 |      1,068 |      1,531 |     45,037 |
| frontend (Files)                                                                                           |         10 |      5,664 |         13 |         61 |      5,738 |
| frontend/policy-dashboards                                                                                 |         25 |     22,111 |        191 |        299 |     22,601 |
| frontend/policy-dashboards (Files)                                                                         |          3 |     17,667 |          0 |         80 |     17,747 |
| frontend/policy-dashboards/public                                                                          |          2 |         30 |          5 |          6 |         41 |
| frontend/policy-dashboards/src                                                                             |         20 |      4,414 |        186 |        213 |      4,813 |
| frontend/policy-dashboards/src (Files)                                                                     |          3 |      1,313 |         30 |         57 |      1,400 |
| frontend/policy-dashboards/src/components                                                                  |         17 |      3,101 |        156 |        156 |      3,413 |
| frontend/policy-dashboards/src/components (Files)                                                          |         10 |      2,353 |        112 |        112 |      2,577 |
| frontend/policy-dashboards/src/components/shared                                                           |          7 |        748 |         44 |         44 |        836 |
| frontend/public                                                                                            |          5 |        358 |         12 |         61 |        431 |
| frontend/src                                                                                               |         45 |     14,305 |        852 |      1,110 |     16,267 |
| frontend/src (Files)                                                                                       |          4 |        165 |          7 |         22 |        194 |
| frontend/src/components                                                                                    |          9 |      2,368 |        124 |        211 |      2,703 |
| frontend/src/contexts                                                                                      |          2 |        195 |         16 |         35 |        246 |
| frontend/src/lib                                                                                           |          1 |        123 |         16 |         26 |        165 |
| frontend/src/pages                                                                                         |         26 |     11,194 |        557 |        768 |     12,519 |
| frontend/src/utils                                                                                         |          3 |        260 |        132 |         48 |        440 |
| models                                                                                                     |          1 |        220 |         71 |         51 |        342 |
| neon                                                                                                       |          9 |      2,042 |        309 |        528 |      2,879 |
| notebooks                                                                                                  |          2 |        177 |        227 |        116 |        520 |
| output                                                                                                     |          3 |        496 |          0 |         62 |        558 |
| output (Files)                                                                                             |          2 |         92 |          0 |         62 |        154 |
| output/tuscaloosa                                                                                          |          1 |        404 |          0 |          0 |        404 |
| pipeline                                                                                                   |         10 |      2,221 |        954 |        563 |      3,738 |
| scripts                                                                                                    |        206 |     33,114 |     11,641 |      8,308 |     53,063 |
| scripts (Files)                                                                                            |          4 |        337 |        116 |         69 |        522 |
| scripts/datasources                                                                                        |         86 |     16,279 |      5,680 |      4,203 |     26,162 |
| scripts/datasources (Files)                                                                                |          2 |         24 |          0 |          8 |         32 |
| scripts/datasources/ballotpedia                                                                            |          2 |        365 |        215 |        108 |        688 |
| scripts/datasources/census                                                                                 |          9 |      1,293 |        554 |        419 |      2,266 |
| scripts/datasources/cityscrapers                                                                           |          2 |        339 |         85 |        120 |        544 |
| scripts/datasources/dbpedia                                                                                |          2 |        230 |        167 |         28 |        425 |
| scripts/datasources/fec                                                                                    |          8 |      2,342 |        563 |        595 |      3,500 |
| scripts/datasources/google_civic                                                                           |          2 |        229 |        100 |         68 |        397 |
| scripts/datasources/google_data_commons                                                                    |          1 |        162 |        119 |         40 |        321 |
| scripts/datasources/grants_gov                                                                             |          4 |        607 |        150 |        165 |        922 |
| scripts/datasources/gsa                                                                                    |          1 |        105 |         56 |         39 |        200 |
| scripts/datasources/irs                                                                                    |          7 |      1,300 |        355 |        417 |      2,072 |
| scripts/datasources/jurisdictions                                                                          |          4 |        496 |         94 |        111 |        701 |
| scripts/datasources/localview                                                                              |          7 |      1,314 |        508 |        362 |      2,184 |
| scripts/datasources/meetingbank                                                                            |          2 |        269 |        128 |         89 |        486 |
| scripts/datasources/nccs                                                                                   |          2 |        680 |        149 |        158 |        987 |
| scripts/datasources/nces                                                                                   |          2 |        124 |         59 |         39 |        222 |
| scripts/datasources/openstates                                                                             |         14 |      2,547 |      1,084 |        645 |      4,276 |
| scripts/datasources/social_media                                                                           |          1 |        238 |        137 |         59 |        434 |
| scripts/datasources/voter_data                                                                             |          2 |        173 |        143 |         54 |        370 |
| scripts/datasources/wikidata                                                                               |          6 |      1,208 |        515 |        182 |      1,905 |
| scripts/datasources/youtube                                                                                |          6 |      2,234 |        499 |        497 |      3,230 |
| scripts/deployment                                                                                         |          8 |        626 |         96 |        135 |        857 |
| scripts/development                                                                                        |          2 |        100 |         15 |         39 |        154 |
| scripts/discovery                                                                                          |         11 |      2,361 |        853 |        554 |      3,768 |
| scripts/enrichment                                                                                         |         22 |      3,114 |      1,345 |        768 |      5,227 |
| scripts/enrichment_ai                                                                                      |         16 |      2,441 |      1,537 |        541 |      4,519 |
| scripts/examples                                                                                           |         10 |      1,800 |        420 |        490 |      2,710 |
| scripts/huggingface                                                                                        |         22 |      2,823 |        790 |        699 |      4,312 |
| scripts/localview                                                                                          |          7 |      1,235 |        262 |        347 |      1,844 |
| scripts/maintenance                                                                                        |         11 |        605 |        121 |        153 |        879 |
| scripts/mcp                                                                                                |          2 |        570 |         55 |        115 |        740 |
| scripts/media                                                                                              |          3 |        390 |        313 |        114 |        817 |
| scripts/migrations                                                                                         |          2 |        433 |         38 |         81 |        552 |
| tests                                                                                                      |          1 |         57 |         16 |         24 |         97 |
| visualization                                                                                              |          2 |        235 |        165 |         37 |        437 |
| website                                                                                                    |        171 |     67,133 |         98 |     13,807 |     81,038 |
| website (Files)                                                                                            |          8 |     21,750 |         49 |         93 |     21,892 |
| website/blog                                                                                               |          5 |        310 |          0 |        108 |        418 |
| website/docs                                                                                               |        142 |     43,635 |          2 |     13,486 |     57,123 |
| website/docs (Files)                                                                                       |          9 |      1,989 |          0 |        692 |      2,681 |
| website/docs/case-studies                                                                                  |          3 |      1,474 |          0 |        467 |      1,941 |
| website/docs/data-sources                                                                                  |         22 |     11,493 |          0 |      2,915 |     14,408 |
| website/docs/deployment                                                                                    |         18 |      4,651 |          0 |      1,648 |      6,299 |
| website/docs/development                                                                                   |         31 |      6,682 |          0 |      2,093 |      8,775 |
| website/docs/families                                                                                      |          5 |      1,552 |          0 |        420 |      1,972 |
| website/docs/guides                                                                                        |         33 |      9,950 |          0 |      3,287 |     13,237 |
| website/docs/integrations                                                                                  |         13 |      3,496 |          0 |      1,143 |      4,639 |
| website/docs/legal                                                                                         |          8 |      2,348 |          2 |        821 |      3,171 |
| website/src                                                                                                |         10 |      1,042 |         42 |        112 |      1,196 |
| website/src/components                                                                                     |          5 |        389 |          7 |         39 |        435 |
| website/src/components (Files)                                                                             |          1 |        101 |          4 |          5 |        110 |
| website/src/components/HomepageFeatures                                                                    |          2 |         77 |          0 |          7 |         84 |
| website/src/components/ZoomableMermaid                                                                     |          2 |        211 |          3 |         27 |        241 |
| website/src/css                                                                                            |          1 |        196 |         25 |         37 |        258 |
| website/src/pages                                                                                          |          3 |        446 |         10 |         34 |        490 |
| website/src/theme                                                                                          |          1 |         11 |          0 |          2 |         13 |
| website/static                                                                                             |          6 |        396 |          5 |          8 |        409 |
| website/static (Files)                                                                                     |          1 |          1 |          0 |          0 |          1 |
| website/static/img                                                                                         |          5 |        395 |          5 |          8 |        408 |
+------------------------------------------------------------------------------------------------------------+------------+------------+------------+------------+------------+

Files
+------------------------------------------------------------------------------------------------------------+--------------------+------------+------------+------------+------------+
| filename                                                                                                   | language           | code       | comment    | blank      | total      |
+------------------------------------------------------------------------------------------------------------+--------------------+------------+------------+------------+------------+
| /home/developer/projects/open-navigator/.dockerignore                                                      | Ignore             |         62 |         13 |         13 |         88 |
| /home/developer/projects/open-navigator/.github/copilot-instructions.md                                    | Markdown           |        261 |          0 |         76 |        337 |
| /home/developer/projects/open-navigator/.github/workflows/ci-build-test.yml                                | YAML               |        119 |          6 |         26 |        151 |
| /home/developer/projects/open-navigator/.github/workflows/deploy-huggingface.yml                           | YAML               |         51 |          2 |         10 |         63 |
| /home/developer/projects/open-navigator/.huggingface/README.md                                             | Markdown           |         74 |          0 |         28 |        102 |
| /home/developer/projects/open-navigator/.huggingface/nginx.conf                                            | Properties         |         97 |         17 |         21 |        135 |
| /home/developer/projects/open-navigator/.huggingface/start.sh                                              | Shell Script       |         44 |          8 |         10 |         62 |
| /home/developer/projects/open-navigator/.huggingface/supervisord.conf                                      | Properties         |         26 |          0 |          3 |         29 |
| /home/developer/projects/open-navigator/CITATIONS.md                                                       | Markdown           |      1,508 |          0 |        303 |      1,811 |
| /home/developer/projects/open-navigator/CODE_OF_CONDUCT.md                                                 | Markdown           |         28 |          0 |         20 |         48 |
| /home/developer/projects/open-navigator/CONTRIBUTING.md                                                    | Markdown           |         72 |          0 |         28 |        100 |
| /home/developer/projects/open-navigator/Dockerfile                                                         | Docker             |         49 |         21 |         21 |         91 |
| /home/developer/projects/open-navigator/Makefile                                                           | Makefile           |        145 |          0 |         25 |        170 |
| /home/developer/projects/open-navigator/README.md                                                          | Markdown           |        386 |          0 |        152 |        538 |
| /home/developer/projects/open-navigator/README_HF.md                                                       | Markdown           |         74 |          0 |         28 |        102 |
| /home/developer/projects/open-navigator/__init__.py                                                        | Python             |         17 |          1 |          4 |         22 |
| /home/developer/projects/open-navigator/agents/__init__.py                                                 | Python             |         14 |          1 |          2 |         17 |
| /home/developer/projects/open-navigator/agents/advocacy.py                                                 | Python             |        298 |         58 |         53 |        409 |
| /home/developer/projects/open-navigator/agents/base.py                                                     | Python             |        100 |         47 |         25 |        172 |
| /home/developer/projects/open-navigator/agents/classifier.py                                               | Python             |        189 |         67 |         40 |        296 |
| /home/developer/projects/open-navigator/agents/debate_grader.py                                            | Python             |        305 |         64 |         56 |        425 |
| /home/developer/projects/open-navigator/agents/mlflow_base.py                                              | Python             |        162 |        108 |         38 |        308 |
| /home/developer/projects/open-navigator/agents/mlflow_classifier.py                                        | Python             |        140 |        147 |         22 |        309 |
| /home/developer/projects/open-navigator/agents/orchestrator.py                                             | Python             |        154 |         81 |         35 |        270 |
| /home/developer/projects/open-navigator/agents/parser.py                                                   | Python             |        123 |         47 |         30 |        200 |
| /home/developer/projects/open-navigator/agents/policy_reasoning_analyzer.py                                | Python             |        370 |         91 |         42 |        503 |
| /home/developer/projects/open-navigator/agents/scraper.py                                                  | Python             |      1,505 |        286 |        323 |      2,114 |
| /home/developer/projects/open-navigator/agents/scraper_undetected.py                                       | Python             |        173 |         46 |         43 |        262 |
| /home/developer/projects/open-navigator/agents/sentiment.py                                                | Python             |        248 |         73 |         61 |        382 |
| /home/developer/projects/open-navigator/agents/test_policy_analyzer.py                                     | Python             |         72 |         14 |         27 |        113 |
| /home/developer/projects/open-navigator/alerts/keyword_monitor.py                                          | Python             |        344 |        146 |         78 |        568 |
| /home/developer/projects/open-navigator/api/__init__.py                                                    | Python             |          2 |          1 |          2 |          5 |
| /home/developer/projects/open-navigator/api/app.py                                                         | Python             |        507 |        108 |         97 |        712 |
| /home/developer/projects/open-navigator/api/auth.py                                                        | Python             |         74 |         52 |         28 |        154 |
| /home/developer/projects/open-navigator/api/database.py                                                    | Python             |         41 |         22 |         10 |         73 |
| /home/developer/projects/open-navigator/api/errors.py                                                      | Python             |        112 |         24 |         19 |        155 |
| /home/developer/projects/open-navigator/api/main.py                                                        | Python             |        816 |        501 |         81 |      1,398 |
| /home/developer/projects/open-navigator/api/models.py                                                      | Python             |        160 |         43 |         66 |        269 |
| /home/developer/projects/open-navigator/api/routes/__init__.py                                             | Python             |          0 |          3 |          1 |          4 |
| /home/developer/projects/open-navigator/api/routes/auth.py                                                 | Python             |        420 |         79 |        101 |        600 |
| /home/developer/projects/open-navigator/api/routes/bills.py                                                | Python             |        294 |        558 |         42 |        894 |
| /home/developer/projects/open-navigator/api/routes/bills_neon.py                                           | Python             |        425 |        678 |         40 |      1,143 |
| /home/developer/projects/open-navigator/api/routes/contact.py                                              | Python             |         41 |         65 |         13 |        119 |
| /home/developer/projects/open-navigator/api/routes/data_deletion.py                                        | Python             |         80 |         34 |         28 |        142 |
| /home/developer/projects/open-navigator/api/routes/hf_search.py                                            | Python             |         90 |         67 |         26 |        183 |
| /home/developer/projects/open-navigator/api/routes/search.py                                               | Python             |        868 |        653 |        176 |      1,697 |
| /home/developer/projects/open-navigator/api/routes/search_postgres.py                                      | Python             |        266 |        439 |         36 |        741 |
| /home/developer/projects/open-navigator/api/routes/social.py                                               | Python             |        393 |         43 |        109 |        545 |
| /home/developer/projects/open-navigator/api/routes/stats.py                                                | Python             |        284 |         97 |         62 |        443 |
| /home/developer/projects/open-navigator/api/routes/stats_neon.py                                           | Python             |        223 |         61 |         39 |        323 |
| /home/developer/projects/open-navigator/api/routes/trending.py                                             | Python             |        157 |         42 |         43 |        242 |
| /home/developer/projects/open-navigator/api/static/assets/index-DdtqZ0x3.js                                | JavaScript         |        203 |          0 |          3 |        206 |
| /home/developer/projects/open-navigator/api/static/assets/index-hGo3ont6.css                               | PostCSS            |          1 |          0 |          1 |          2 |
| /home/developer/projects/open-navigator/api/static/communityone_logo.svg                                   | XML                |         13 |          5 |          5 |         23 |
| /home/developer/projects/open-navigator/api/static/google6934fc6e3618949f.html                             | HTML               |          1 |          0 |          0 |          1 |
| /home/developer/projects/open-navigator/api/static/index.html                                              | HTML               |         78 |          8 |          9 |         95 |
| /home/developer/projects/open-navigator/api/static/privacyfacebook.html                                    | HTML               |        244 |          0 |         33 |        277 |
| /home/developer/projects/open-navigator/api/static/sitemap-app.xml                                         | XML                |         89 |          5 |         19 |        113 |
| /home/developer/projects/open-navigator/api/static/sitemap.xml                                             | XML                |         11 |          2 |          4 |         17 |
| /home/developer/projects/open-navigator/app.yaml                                                           | YAML               |         31 |          2 |          5 |         38 |
| /home/developer/projects/open-navigator/config/__init__.py                                                 | Python             |          2 |          1 |          2 |          5 |
| /home/developer/projects/open-navigator/config/settings.py                                                 | Python             |         77 |         22 |         22 |        121 |
| /home/developer/projects/open-navigator/databricks/README.md                                               | Markdown           |        279 |          0 |         71 |        350 |
| /home/developer/projects/open-navigator/databricks/communityone_schema.sql                                 | MS SQL             |        501 |         88 |         53 |        642 |
| /home/developer/projects/open-navigator/databricks/deployment.py                                           | Python             |        193 |        108 |         44 |        345 |
| /home/developer/projects/open-navigator/databricks/evaluation.py                                           | Python             |        162 |        146 |         36 |        344 |
| /home/developer/projects/open-navigator/databricks/notebooks/01_agent_bricks_quickstart.py                 | Python             |         52 |        262 |         16 |        330 |
| /home/developer/projects/open-navigator/debug-dropdown.html                                                | HTML               |         80 |          0 |         13 |         93 |
| /home/developer/projects/open-navigator/docker-compose.yml                                                 | YAML               |         73 |          1 |          7 |         81 |
| /home/developer/projects/open-navigator/docs/ACCOUNTABILITY_DASHBOARD_STRATEGY.md                          | Markdown           |        178 |          0 |         76 |        254 |
| /home/developer/projects/open-navigator/docs/ANSWER_URL_DATASETS.md                                        | Markdown           |        155 |          0 |         50 |        205 |
| /home/developer/projects/open-navigator/docs/API_INTEGRATION_STATUS.md                                     | Markdown           |        364 |          0 |        110 |        474 |
| /home/developer/projects/open-navigator/docs/BIGQUERY_ENRICHMENT.md                                        | Markdown           |        141 |          0 |         51 |        192 |
| /home/developer/projects/open-navigator/docs/BULK_VS_API.md                                                | Markdown           |        252 |          0 |         91 |        343 |
| /home/developer/projects/open-navigator/docs/CENSUS_DATA_FIX.md                                            | Markdown           |         69 |          0 |         32 |        101 |
| /home/developer/projects/open-navigator/docs/CHANGELOG_DISCOVERY_V2.md                                     | Markdown           |        112 |          0 |         38 |        150 |
| /home/developer/projects/open-navigator/docs/CIVIC_TECH_URL_SOURCES.md                                     | Markdown           |        188 |          0 |         67 |        255 |
| /home/developer/projects/open-navigator/docs/CONTACTS_MEETINGS_SUMMARY.md                                  | Markdown           |        274 |          0 |         81 |        355 |
| /home/developer/projects/open-navigator/docs/CONTACTS_MEETINGS_WORKFLOW.md                                 | Markdown           |        246 |          0 |        103 |        349 |
| /home/developer/projects/open-navigator/docs/COST_BREAKDOWN.md                                             | Markdown           |        176 |          0 |         61 |        237 |
| /home/developer/projects/open-navigator/docs/COST_EFFECTIVE_STORAGE.md                                     | Markdown           |        389 |          0 |        159 |        548 |
| /home/developer/projects/open-navigator/docs/DATAVERSE_INTEGRATION.md                                      | Markdown           |        334 |          0 |        112 |        446 |
| /home/developer/projects/open-navigator/docs/DATAVERSE_INTEGRATION_SUMMARY.md                              | Markdown           |        170 |          0 |         57 |        227 |
| /home/developer/projects/open-navigator/docs/DATA_SOURCES.md                                               | Markdown           |        179 |          0 |         61 |        240 |
| /home/developer/projects/open-navigator/docs/DEBATE_GRADER_GUIDE.md                                        | Markdown           |        241 |          0 |         67 |        308 |
| /home/developer/projects/open-navigator/docs/EBOARD_AUTOMATED_SOLUTIONS.md                                 | Markdown           |        304 |          0 |         98 |        402 |
| /home/developer/projects/open-navigator/docs/EBOARD_COOKIE_GUIDE.md                                        | Markdown           |        184 |          0 |         63 |        247 |
| /home/developer/projects/open-navigator/docs/EBOARD_MANUAL_DOWNLOAD.md                                     | Markdown           |         95 |          0 |         31 |        126 |
| /home/developer/projects/open-navigator/docs/ENHANCEMENT_OFFICIAL_SOURCES.md                               | Markdown           |        175 |          0 |         79 |        254 |
| /home/developer/projects/open-navigator/docs/FAST_ENRICHMENT_STRATEGY.md                                   | Markdown           |        247 |          0 |         77 |        324 |
| /home/developer/projects/open-navigator/docs/FRONTEND_INTEGRATION_GUIDE.md                                 | Markdown           |        332 |          0 |        113 |        445 |
| /home/developer/projects/open-navigator/docs/HANDLING_MULTIPLE_FORMATS.md                                  | Markdown           |        508 |          0 |        152 |        660 |
| /home/developer/projects/open-navigator/docs/HUGGINGFACE_DATASETS_ANALYSIS.md                              | Markdown           |        278 |          0 |         91 |        369 |
| /home/developer/projects/open-navigator/docs/HUGGINGFACE_FEATURE_SUMMARY.md                                | Markdown           |        186 |          0 |         76 |        262 |
| /home/developer/projects/open-navigator/docs/HUGGINGFACE_FILE_LIMITS.md                                    | Markdown           |        338 |          0 |        111 |        449 |
| /home/developer/projects/open-navigator/docs/HUGGINGFACE_PUBLISHING.md                                     | Markdown           |        318 |          0 |        129 |        447 |
| /home/developer/projects/open-navigator/docs/HUGGINGFACE_QUICK_START.md                                    | Markdown           |        290 |          0 |        112 |        402 |
| /home/developer/projects/open-navigator/docs/IMPACT_NAVIGATION_GUIDE.md                                    | Markdown           |        249 |          0 |        100 |        349 |
| /home/developer/projects/open-navigator/docs/INSTALLING_DOCUMENT_LIBRARIES.md                              | Markdown           |        118 |          0 |         44 |        162 |
| /home/developer/projects/open-navigator/docs/INTEGRATION_GUIDE.md                                          | Markdown           |        450 |          0 |        107 |        557 |
| /home/developer/projects/open-navigator/docs/INTEGRATION_STATUS.md                                         | Markdown           |        172 |          0 |         58 |        230 |
| /home/developer/projects/open-navigator/docs/JURISDICTION_DISCOVERY.md                                     | Markdown           |        450 |          0 |        131 |        581 |
| /home/developer/projects/open-navigator/docs/JURISDICTION_DISCOVERY_DEPLOYMENT.md                          | Markdown           |        150 |          0 |         60 |        210 |
| /home/developer/projects/open-navigator/docs/JURISDICTION_DISCOVERY_SETUP.md                               | Markdown           |        408 |          0 |        151 |        559 |
| /home/developer/projects/open-navigator/docs/LOCALVIEW_INTEGRATION_GUIDE.md                                | Markdown           |        177 |          0 |         76 |        253 |
| /home/developer/projects/open-navigator/docs/MEETING_DATA_SUMMARY.md                                       | Markdown           |        192 |          0 |         62 |        254 |
| /home/developer/projects/open-navigator/docs/MIGRATION_SUMMARY_V2.md                                       | Markdown           |        193 |          0 |         77 |        270 |
| /home/developer/projects/open-navigator/docs/NEW_CAPABILITIES.md                                           | Markdown           |        256 |          0 |         89 |        345 |
| /home/developer/projects/open-navigator/docs/OAUTH_HUGGINGFACE_FIX.md                                      | Markdown           |        189 |          0 |         57 |        246 |
| /home/developer/projects/open-navigator/docs/POLITICAL_ECONOMY_ANALYSIS.md                                 | Markdown           |        266 |          0 |         89 |        355 |
| /home/developer/projects/open-navigator/docs/RUNNING_DISCOVERY_AT_SCALE.md                                 | Markdown           |        410 |          0 |        126 |        536 |
| /home/developer/projects/open-navigator/docs/SCALE_AND_SEARCH_PATTERNS.md                                  | Markdown           |        684 |          0 |        170 |        854 |
| /home/developer/projects/open-navigator/docs/SCRAPER_IMPROVEMENTS.md                                       | Markdown           |        234 |          0 |         71 |        305 |
| /home/developer/projects/open-navigator/docs/SOCIAL_FEATURES.md                                            | Markdown           |        376 |          0 |         99 |        475 |
| /home/developer/projects/open-navigator/docs/SPLIT_SCREEN_SYSTEM.md                                        | Markdown           |        293 |          0 |         81 |        374 |
| /home/developer/projects/open-navigator/docs/TERMINAL_CORRUPTION_FIX.md                                    | Markdown           |         71 |          0 |         25 |         96 |
| /home/developer/projects/open-navigator/docs/UNIFIED_NONPROFIT_WORKFLOW.md                                 | Markdown           |        205 |          0 |         64 |        269 |
| /home/developer/projects/open-navigator/docs/URL_DATASETS_CONFIRMED.md                                     | Markdown           |        250 |          0 |         91 |        341 |
| /home/developer/projects/open-navigator/docs/URL_DATASET_INVESTIGATION.md                                  | Markdown           |        226 |          0 |         89 |        315 |
| /home/developer/projects/open-navigator/docs/VIDEO_CHANNEL_DISCOVERY.md                                    | Markdown           |        458 |          0 |        151 |        609 |
| /home/developer/projects/open-navigator/docs/VIDEO_SOURCES_COMPLETE.md                                     | Markdown           |        313 |          0 |        125 |        438 |
| /home/developer/projects/open-navigator/docs/VIDEO_URL_SOURCES.md                                          | Markdown           |        371 |          0 |         93 |        464 |
| /home/developer/projects/open-navigator/docs/YOUTUBE_DISCOVERY_IMPROVEMENTS.md                             | Markdown           |        337 |          0 |        102 |        439 |
| /home/developer/projects/open-navigator/download_acs.sh                                                    | Shell Script       |          9 |          6 |          4 |         19 |
| /home/developer/projects/open-navigator/examples/README.md                                                 | Markdown           |        365 |          0 |        114 |        479 |
| /home/developer/projects/open-navigator/extraction/accountability_dashboards.py                            | Python             |        391 |        137 |         87 |        615 |
| /home/developer/projects/open-navigator/extraction/budget_analyzer.py                                      | Python             |        155 |        202 |         23 |        380 |
| /home/developer/projects/open-navigator/extraction/decision_analyzer.py                                    | Python             |        408 |        110 |         45 |        563 |
| /home/developer/projects/open-navigator/extraction/summarizer.py                                           | Python             |        187 |        216 |         49 |        452 |
| /home/developer/projects/open-navigator/extraction/temporal_analyzer.py                                    | Python             |        226 |         65 |         55 |        346 |
| /home/developer/projects/open-navigator/extraction/universal_extractor.py                                  | Python             |        248 |         65 |         71 |        384 |
| /home/developer/projects/open-navigator/frontend/.eslintrc.cjs                                             | JavaScript         |         18 |          0 |          1 |         19 |
| /home/developer/projects/open-navigator/frontend/README.md                                                 | Markdown           |        126 |          0 |         41 |        167 |
| /home/developer/projects/open-navigator/frontend/index.html                                                | HTML               |         77 |          8 |          9 |         94 |
| /home/developer/projects/open-navigator/frontend/package-lock.json                                         | JSON               |      5,291 |          0 |          1 |      5,292 |
| /home/developer/projects/open-navigator/frontend/package.json                                              | JSON               |         46 |          0 |          1 |         47 |
| /home/developer/projects/open-navigator/frontend/policy-dashboards/README.md                               | Markdown           |        174 |          0 |         78 |        252 |
| /home/developer/projects/open-navigator/frontend/policy-dashboards/package-lock.json                       | JSON               |     17,457 |          0 |          1 |     17,458 |
| /home/developer/projects/open-navigator/frontend/policy-dashboards/package.json                            | JSON               |         36 |          0 |          1 |         37 |
| /home/developer/projects/open-navigator/frontend/policy-dashboards/public/communityone_logo.svg            | XML                |         13 |          5 |          5 |         23 |
| /home/developer/projects/open-navigator/frontend/policy-dashboards/public/index.html                       | HTML               |         17 |          0 |          1 |         18 |
| /home/developer/projects/open-navigator/frontend/policy-dashboards/src/App.jsx                             | JavaScript JSX     |      1,277 |         30 |         49 |      1,356 |
| /home/developer/projects/open-navigator/frontend/policy-dashboards/src/components/EndlessStudyLoop.jsx     | JavaScript JSX     |        139 |         13 |         11 |        163 |
| /home/developer/projects/open-navigator/frontend/policy-dashboards/src/components/HomePage.jsx             | JavaScript JSX     |        274 |          8 |         10 |        292 |
| /home/developer/projects/open-navigator/frontend/policy-dashboards/src/components/ImpactDashboard.jsx      | JavaScript JSX     |        243 |         20 |         18 |        281 |
| /home/developer/projects/open-navigator/frontend/policy-dashboards/src/components/NonprofitCard.jsx        | JavaScript JSX     |        273 |          9 |          9 |        291 |
| /home/developer/projects/open-navigator/frontend/policy-dashboards/src/components/SplitScreenView.jsx      | JavaScript JSX     |        347 |         12 |         17 |        376 |
| /home/developer/projects/open-navigator/frontend/policy-dashboards/src/components/Summary.jsx              | JavaScript JSX     |        168 |          9 |          7 |        184 |
| /home/developer/projects/open-navigator/frontend/policy-dashboards/src/components/TopicNavigation.jsx      | JavaScript JSX     |        488 |         11 |         13 |        512 |
